initial_altitude_km,satellite_mass_kg,cross_sectional_area_m2,orbital_eccentricity,solar_activity_index,drag_coefficient,decay_time_days
310.903367,16.497381,0.274421,0.037540,186.049596,2.995025,62.031717
421.672502,1.897239,0.125967,0.026869,221.341313,2.643049,38.268310
294.828156,151.998489,5.846869,0.003619,241.743695,2.170909,21.317267
370.357262,26.714105,1.756776,0.027703,237.549916,2.978286,19.435512
561.220261,139.737119,0.423799,0.004806,146.423069,1.709581,7318.422080
410.982585,9.610167,0.797167,0.000039,215.825216,1.711689,49.593397
565.846582,2.984830,0.031031,0.033264,84.165744,1.812978,5118.997656
494.381424,32.012354,1.678470,0.023170,177.897498,1.951847,165.324128
321.056136,3.887287,0.188829,0.007914,193.861179,2.493558,29.367109
298.882429,16.679985,0.038844,0.013102,228.709115,2.622563,328.144332
445.538378,80.541509,0.748345,0.019577,198.397911,1.631576,662.443740
313.016345,99.244670,1.337510,0.005147,199.424108,2.067037,111.820366
299.577410,96.925221,2.569885,0.016711,74.633634,1.986657,284.587193
558.919398,3.883005,0.010940,0.022775,75.548431,2.277327,15000.000000
577.900032,6.819198,0.554977,0.017097,236.359318,2.233824,92.895698
419.573010,1.580170,0.010050,0.021444,187.407521,1.828981,779.907416
326.086695,13.970013,0.059001,0.005350,199.502794,1.672952,509.648389
208.363805,2.428813,0.048950,0.002826,88.611089,1.834635,69.370131
406.378351,9.987159,0.115684,0.047027,233.069914,1.880241,232.304757
352.458753,168.637131,0.557884,0.036379,151.295019,2.117778,1002.041646
424.277793,78.435290,4.262668,0.010023,144.423838,1.642585,174.939134
263.314502,197.807171,4.048529,0.030285,194.535503,2.183491,35.086181
427.327660,186.768620,0.697627,0.003362,153.644104,2.159262,1812.242826
532.864981,45.556210,1.241571,0.005923,72.455172,2.241018,1868.821381
516.103962,2.393842,0.049436,0.024783,145.801403,1.943629,688.025651
254.548442,7.086791,0.761685,0.002767,105.663534,1.795033,23.384881
326.550163,419.764769,6.995591,0.009686,132.249143,2.959717,151.601912
212.797784,111.632229,0.914816,0.044604,166.393945,2.910270,33.351205
354.820005,32.923132,0.445520,0.002238,79.728573,2.470833,762.463294
555.127056,3.448528,0.089086,0.041132,107.808521,1.656991,1326.439953
360.062109,14.385997,0.296374,0.025179,214.295666,1.725743,117.957607
539.507034,219.573684,0.538346,0.024523,116.385217,2.559087,7600.926288
288.459044,11.354128,0.024607,0.040157,77.946201,1.903680,2699.949505
518.427410,21.556116,0.409714,0.024611,228.517104,2.092163,313.905862
459.134815,30.781430,0.060534,0.008923,84.325867,2.568108,10589.481016
541.338599,298.764772,0.858469,0.038626,100.390049,2.795237,7487.434616
334.880814,11.185445,0.119679,0.006094,161.756272,1.893763,284.114107
390.143627,2.706718,0.139388,0.032050,232.226657,2.045272,44.302222
256.347442,257.233932,7.089794,0.036444,237.744292,2.437416,14.332609
225.305069,97.313544,1.018697,0.002857,230.879354,2.404521,26.253395
532.629570,234.762157,7.937607,0.001930,228.198606,1.725466,250.863913
439.322430,193.974594,4.845070,0.013745,75.903977,1.546456,1426.357176
593.060965,2.675840,0.028923,0.008082,233.052890,2.455571,726.551117
568.690668,1.239768,0.042956,0.036585,197.652527,2.636204,228.359190
475.317199,44.980007,0.228974,0.021934,210.760329,1.829584,1184.561827
516.875975,3.544989,0.088008,0.032739,111.116653,2.757933,644.250178
246.721643,6.867414,0.020580,0.010476,151.959175,1.909739,352.098311
488.107170,14.429224,0.123361,0.004788,236.063033,2.530925,478.300281
502.615433,55.611474,0.221061,0.034675,77.148017,1.886048,10314.927618
454.677166,41.592717,0.713150,0.033854,209.003250,1.831857,296.976305
382.530370,55.648026,0.170418,0.024893,221.525568,2.841137,559.202108
292.033797,214.963051,2.619933,0.041311,110.973856,2.109123,239.241984
341.390990,5.457964,0.019811,0.012282,89.670300,2.463314,1951.881974
308.552558,41.001345,0.063801,0.017323,245.148163,2.782664,452.346804
216.391289,2.525728,0.012403,0.022549,88.135512,2.557595,231.849343
548.078676,438.959344,1.200903,0.006366,101.621014,1.707979,14489.314770
520.548614,31.084781,0.452362,0.016816,112.207121,2.096452,1528.466311
452.709937,4.566901,0.011081,0.047433,100.556530,1.885678,7173.500760
392.450277,9.651720,0.175606,0.022456,172.719624,2.000052,230.072088
493.089366,78.170335,0.569619,0.041664,114.992617,2.528814,1881.165607
464.290957,222.216840,0.477793,0.036484,79.368251,2.925910,8991.968682
433.902723,41.524446,2.532296,0.049413,139.993269,2.724342,94.079096
441.752288,57.739974,0.315395,0.024741,203.615844,1.797814,933.178013
322.085812,69.208483,1.560662,0.033168,143.482753,2.960614,85.140250
296.873378,2.323745,0.022585,0.026492,122.197731,1.757565,338.172678
461.976442,117.570907,0.316758,0.000012,92.848490,1.924945,9102.100548
511.348762,2.690853,0.015510,0.048545,137.249019,2.412857,1991.344925
358.498939,30.414747,1.289986,0.026949,121.818311,2.945726,90.857344
457.942417,195.999425,5.797069,0.047547,73.996506,2.060908,970.641286
328.374175,94.854659,6.746245,0.026711,218.284315,1.878379,21.887432
518.029152,95.666536,2.238053,0.035600,139.292570,1.771875,706.995545
585.113923,4.526499,0.122904,0.021032,156.569489,1.689984,792.753877
220.907467,243.709422,0.791874,0.021811,105.062884,2.528308,285.016542
319.380264,2.828121,0.013212,0.014408,112.481427,2.457139,792.945120
237.907388,27.306600,0.073524,0.007647,82.418202,1.510182,1293.567330
259.707205,161.741368,4.170368,0.046806,163.628840,1.861494,39.948389
357.996108,37.195844,1.076247,0.010364,138.003428,2.002513,164.557395
315.833082,376.673493,6.469158,0.003295,104.432048,2.365800,255.243294
350.900794,1.293976,0.082459,0.012754,92.866044,2.496111,113.198988
263.064411,10.735445,0.137526,0.038038,72.850853,1.761016,395.204195
402.620000,97.098235,0.470122,0.015668,123.119595,2.344245,1511.970876
239.047504,1.385386,0.023846,0.017495,169.237130,2.846694,29.029186
435.732658,152.629834,0.590579,0.010150,151.336428,2.287711,1770.091410
238.766931,3.905392,0.028706,0.035137,212.686613,2.322032,51.794080
484.069307,47.161925,1.019146,0.001221,144.114580,2.516013,455.696625
286.454325,6.324393,0.014414,0.045660,213.604427,2.386308,319.036980
449.096511,341.206774,0.693624,0.042993,115.326646,2.119259,5884.146744
517.414961,25.044901,2.822500,0.009173,206.512661,1.628399,85.177218
205.579607,20.154733,0.106519,0.018255,180.069073,2.485678,48.375185
243.184979,49.486309,0.338226,0.029447,163.717964,1.604469,142.081117
368.978316,165.359655,0.346422,0.001322,130.400296,2.097131,2746.818277
435.118162,6.300386,0.339765,0.022064,73.232415,2.770945,370.864057
587.775750,309.229599,1.191391,0.003546,104.084958,2.539814,8296.445884
457.769268,28.400110,1.336688,0.041427,211.889537,1.542506,125.009750
285.941843,5.265076,0.180031,0.010057,102.153198,1.560495,137.395445
403.415557,18.182491,0.153899,0.013534,75.250720,2.215131,2250.825640
319.468863,2.398538,0.024706,0.037337,224.397799,2.800412,84.376146
478.488574,5.450436,0.023868,0.022061,81.700142,1.809111,7830.328250
561.239003,404.768235,2.565824,0.023229,203.986277,2.796346,1112.977437
372.722040,21.932370,0.244263,0.023123,239.373842,2.678713,130.597527
514.028745,376.740110,4.424108,0.027724,102.363606,2.732367,1591.196937
524.465042,2.799689,0.014055,0.023393,186.391804,1.549238,2411.834214
540.975554,13.693411,0.391361,0.009866,127.105939,2.322601,647.473323
220.674272,4.961534,0.229146,0.040635,93.868718,1.737804,33.377288
406.848355,3.245749,0.021842,0.022367,212.175632,2.645416,366.659620
262.532575,15.260981,0.146016,0.019844,203.837969,2.155551,71.557263
268.304113,2.242471,0.032511,0.028775,146.218985,1.840256,106.235120
465.162501,63.087810,0.099937,0.012897,158.472561,2.778808,4019.922514
438.018538,488.951650,1.402775,0.030301,86.133719,1.635294,8776.026951
515.263915,250.019050,0.680871,0.029486,150.984301,2.556157,3651.009032
572.614020,121.511607,4.512432,0.026919,151.806892,2.374999,400.497946
403.889269,9.259314,0.227274,0.022424,246.516680,2.069940,95.683704
253.406221,4.339184,0.028157,0.038770,172.722972,1.571937,158.951514
428.731508,1.325819,0.084685,0.011403,72.074683,1.880464,468.158202
246.751504,18.808498,0.579575,0.015432,93.458310,2.978788,51.822399
225.617410,320.714402,3.947098,0.048075,114.414536,2.793651,58.796624
365.570423,1.678816,0.034592,0.010342,187.724154,1.905088,150.051435
475.643633,266.054136,1.048456,0.042934,91.145662,2.347608,5047.780636
246.004375,18.761979,0.848204,0.022077,240.097261,2.542231,7.315206
352.792018,32.311572,0.064737,0.016499,243.193464,2.935222,544.677879
521.416711,8.784166,0.076700,0.012633,148.619890,2.993406,1095.823090
206.105936,74.460877,4.166420,0.014097,149.847946,1.830194,8.872709
481.964453,3.501265,0.010211,0.032505,187.658166,1.627801,2894.805072
299.172980,5.439752,0.018813,0.046607,199.705555,2.891687,229.299366
405.550334,3.989382,0.254657,0.009061,215.854594,1.847374,55.457329
575.431296,2.532151,0.032391,0.048900,248.971837,1.778748,603.502341
326.441955,13.823090,0.028847,0.015466,120.514404,2.136739,1942.323378
485.040563,229.200988,0.430227,0.015966,115.396432,2.532046,7468.606604
538.477546,23.649749,0.409497,0.021219,98.217331,2.178485,1723.698029
209.001731,9.997973,0.076937,0.039068,192.408290,2.166170,34.284596
422.819034,105.061943,4.599273,0.027067,128.301199,2.681023,153.980070
388.304957,310.932201,0.949438,0.029293,191.354581,2.817173,763.323744
359.221936,1.003596,0.019367,0.040152,137.257053,2.270450,201.354787
565.833774,43.721108,1.093089,0.032410,144.375006,1.636554,895.067159
226.837493,114.670730,4.923310,0.038602,219.078296,2.390559,6.470320
462.458437,224.632276,0.436924,0.024264,167.566002,2.822782,2757.318319
309.765053,114.436091,3.829912,0.019388,121.636037,2.089756,99.602951
227.944768,1.033316,0.064554,0.008641,132.011061,2.516417,11.877290
507.368428,371.679421,4.175668,0.011076,153.438611,2.827523,784.639493
505.119621,1.904578,0.161685,0.033537,222.523910,2.269616,60.804464
562.897267,18.539636,0.364386,0.027142,165.336015,2.610470,559.477464
462.153280,4.408539,0.226277,0.035708,225.021801,2.127545,78.395792
363.208037,70.391252,0.179637,0.012493,185.245165,2.531197,906.902348
564.406280,49.755930,0.080830,0.005305,111.949574,2.989746,12870.317029
205.999400,218.271677,3.509564,0.049801,102.399931,1.741650,56.966384
208.160644,41.904161,1.148860,0.013851,225.220285,2.406733,6.957466
469.687853,75.895527,2.672596,0.001740,143.664923,1.832240,349.881193
520.145675,52.342213,0.188368,0.030326,178.766713,2.185536,2449.968329
310.178672,359.583267,6.774601,0.026810,150.846676,1.897552,129.645154
285.494675,11.467963,0.130134,0.020638,111.000101,1.795430,297.355160
379.564689,72.237796,0.200065,0.010177,98.035292,2.305754,3378.758399
364.837444,91.370455,1.321580,0.024899,169.750550,1.553418,297.383590
270.992734,4.973216,0.311135,0.040537,240.490711,1.878335,9.835672
285.670501,51.018577,0.399187,0.016275,95.863773,1.590110,644.797020
257.533788,8.313158,0.102510,0.040408,101.714993,1.513862,238.948825
434.194375,3.960653,0.192335,0.004347,110.131002,1.973480,291.774664
463.313513,295.145931,2.911574,0.000603,163.408726,1.895709,919.332455
388.469024,2.149785,0.051495,0.046395,219.108066,2.360102,86.091666
305.053445,21.794997,1.481638,0.037202,160.579457,2.256632,24.536949
522.388051,263.190567,0.839849,0.033206,146.786542,1.934247,4471.197416
476.602218,12.321034,0.045730,0.024786,126.385133,2.825025,2640.343938
355.412459,3.790173,0.116924,0.036221,142.685981,2.798591,93.064185
313.641660,7.493709,0.143740,0.037167,115.372580,1.764134,223.073880
592.830951,66.096841,0.628189,0.003999,86.168635,2.086638,5895.932270
367.503596,2.173412,0.028096,0.002697,162.978372,2.147766,285.690180
241.535754,1.032217,0.056792,0.005051,179.747475,1.685359,14.980730
269.428858,2.254453,0.042626,0.042731,111.489071,2.936753,80.615676
396.750384,8.006343,0.031130,0.033568,164.168467,1.529416,1542.603252
521.643698,1.519272,0.058098,0.006359,141.740660,2.687942,309.931373
305.298470,159.555697,8.338279,0.020571,240.591905,2.334355,15.807399
292.255456,32.199551,0.084447,0.016948,95.754651,2.659311,1251.876317
463.542162,3.778723,0.018337,0.023588,159.247505,2.349666,1469.526247
467.272265,48.110256,0.205043,0.002889,95.317601,2.843718,3819.643561
361.419448,107.502543,1.953646,0.025339,92.778156,1.705450,618.253580
303.305743,52.424748,0.175607,0.049601,193.597076,2.221179,339.228719
507.144369,129.552583,3.445360,0.006146,106.552707,1.560764,1174.154624
338.506420,27.031071,0.538468,0.035466,175.512824,2.481932,94.670864
336.906237,46.617603,4.321079,0.049640,92.892842,1.625811,91.516259
320.733864,3.690434,0.106938,0.016450,140.461769,2.475445,85.782351
364.280160,4.909681,0.323002,0.025577,239.841739,2.580624,20.967561
433.689916,21.601399,0.053184,0.002458,173.229925,2.880295,1748.749146
550.516939,20.744396,0.207533,0.036623,237.960380,1.528565,882.448819
217.952407,59.687763,0.278941,0.023515,75.219414,2.880171,296.621414
249.738127,34.151792,0.329023,0.003225,173.372837,1.821408,97.495652
526.840853,38.017336,0.179472,0.030781,72.296166,2.791513,7756.474330
426.222993,21.600204,1.034035,0.017512,235.077731,2.473621,54.368731
201.743832,7.012649,0.132038,0.005625,87.079161,2.886977,40.885803
285.720029,112.073225,2.699596,0.022146,76.151606,2.377682,207.990051
475.880614,1.254716,0.065675,0.034906,125.975144,2.587306,198.015032
532.714120,2.376859,0.092521,0.024692,71.746064,2.970706,946.209550
431.434139,377.963199,1.319741,0.047168,135.715061,1.612640,2901.993639
442.687832,366.412993,3.442010,0.031900,183.169850,2.440176,475.774663
510.778555,32.369778,0.348532,0.010782,85.084749,2.808694,2435.635215
531.672712,8.812790,0.700882,0.028543,164.872769,2.165675,139.489595
357.487668,85.141387,0.852425,0.008566,190.168308,1.841133,290.738465
235.202411,12.825400,0.147978,0.019463,126.406493,2.840302,68.067878
545.430801,123.629406,0.401685,0.015173,225.508445,2.893891,1643.405262
430.783660,9.070629,0.104138,0.041205,70.958354,1.911817,2427.774123
329.073483,21.602751,0.062200,0.042574,179.655170,2.467359,558.178264
407.800742,86.346181,0.596682,0.000582,170.226186,2.175805,698.338460
494.511960,8.121968,0.066825,0.003338,90.960194,2.357009,3110.865400
231.858052,153.314669,0.853713,0.027716,129.174278,2.144404,164.329371
333.127344,1.240889,0.010819,0.032435,184.740168,2.632309,177.577466
478.602873,5.871027,0.057088,0.047130,217.237259,2.064063,490.385433
281.486957,2.361847,0.031341,0.023828,123.291792,2.010577,176.339003
591.085125,97.022836,1.495309,0.046597,234.444042,1.661887,653.914251
374.419319,36.647315,0.312168,0.017029,124.208624,2.445052,631.485382
431.814548,38.049183,3.213691,0.018348,85.101633,1.929991,256.071173
241.509883,162.609681,4.117533,0.001944,188.609703,2.719393,18.682930
393.996914,1.964232,0.022060,0.025882,138.752443,1.958365,565.686556
598.796201,140.320977,3.160988,0.017412,197.837773,2.138334,538.033400
381.708290,9.899000,0.043167,0.005373,222.301453,2.579338,455.033266
258.114404,199.216537,3.388171,0.048804,116.229683,1.974439,102.444142
428.528006,1.650820,0.013254,0.025837,217.439319,2.929687,312.027811
326.003310,1.320663,0.045744,0.047530,224.643465,2.363324,30.814524
280.469187,21.843119,0.325943,0.042633,209.479018,2.883748,38.977698
385.732698,71.921868,4.568449,0.025251,75.489379,1.880097,290.659436
500.671907,435.863310,2.251964,0.025858,136.599799,2.134303,2548.117544
505.314076,7.977759,0.098261,0.010225,130.834596,2.583918,1032.783861
501.976080,21.937706,0.047604,0.006912,141.827281,1.994030,6500.234566
444.863464,58.065122,0.346465,0.003551,157.817789,2.149460,1238.646194
548.842425,22.753796,0.536064,0.004312,238.581810,1.933406,323.299374
289.059694,25.735210,0.241602,0.047165,164.998998,2.576105,117.512366
330.356057,444.676137,1.025094,0.030140,247.478483,2.213483,461.661929
387.139673,94.594089,0.176749,0.044753,140.731138,2.486166,2310.265151
440.433066,86.717886,0.365129,0.047530,114.030929,2.564707,2213.537612
307.422856,13.094040,0.277857,0.027611,188.975288,2.664910,52.750019
446.941700,124.004983,1.591333,0.009919,243.095289,2.107366,268.519305
364.418877,36.475234,0.426982,0.020358,143.655396,2.032698,383.462184
398.861526,87.541346,6.279675,0.024804,100.438702,1.702179,190.660504
441.980005,306.457528,2.030063,0.020090,233.616561,2.489235,441.315582
347.424988,1.873969,0.064996,0.041023,223.710723,2.940018,31.884071
314.250640,100.736614,7.847295,0.042770,75.739263,1.906364,107.131648
292.743846,12.103153,0.167361,0.028156,71.038719,2.696915,388.315932
245.578108,2.173606,0.010004,0.035105,199.760779,2.514213,96.140131
581.568322,418.772352,0.797318,0.045199,72.815793,2.721313,15000.000000
237.314954,222.025624,1.826968,0.047996,192.138521,2.608167,46.141746
439.717427,90.467338,1.150422,0.046642,83.695251,2.214507,1477.577896
516.762615,2.460001,0.161106,0.045446,239.558460,2.374528,68.258704
209.383609,6.599210,0.024127,0.026843,233.943087,1.994125,57.972538
237.212150,201.903108,0.502043,0.026606,117.947975,2.383901,431.502751
556.121023,101.917562,6.078587,0.036841,155.669599,2.075923,241.316545
381.638637,5.938665,0.308076,0.018359,73.398558,2.601731,266.903932
475.985743,47.204997,0.300307,0.034774,195.754406,2.002103,953.380246
565.954460,317.134112,8.521831,0.022513,105.888547,2.233795,1100.458592
251.882503,351.272195,2.704967,0.025347,193.730184,2.180631,80.208708
217.900574,2.561032,0.084976,0.014007,96.283043,1.944661,40.910467
408.753785,3.452417,0.074276,0.019055,199.504642,2.495557,139.473278
416.475222,448.494024,1.460614,0.003989,145.234518,1.535575,2964.238397
235.250628,55.892103,0.163053,0.036615,179.970375,2.769477,138.099188
288.600420,451.220566,4.362402,0.027442,166.898747,2.268035,134.942268
550.286815,11.648762,0.305610,0.047171,87.729036,2.702125,1107.646549
538.613797,47.513537,1.567936,0.037402,95.012783,2.257749,880.652486
265.893604,20.549150,0.126923,0.013243,132.975105,2.027034,273.215302
422.105329,156.471750,1.500268,0.040251,136.579953,1.649898,971.843430
283.864369,193.634416,6.712786,0.030811,147.170526,2.827012,35.189377
502.027282,273.165211,1.983138,0.016886,215.741366,1.812037,973.901897
376.480441,155.989885,1.019760,0.019325,108.027325,2.574714,1015.839293
384.387837,3.697317,0.014959,0.027075,221.817003,2.511002,482.227055
599.368494,8.140420,0.021734,0.043195,187.215588,2.628604,3774.625065
339.095134,82.163457,0.267483,0.010083,84.083578,2.814631,2103.695656
541.738393,2.491095,0.038193,0.026004,219.445035,2.530152,395.832227
313.941071,138.429708,0.554753,0.026567,215.004549,2.257746,282.946966
363.779175,24.739837,0.542282,0.014899,72.136842,2.814471,517.248368
350.375350,7.932992,0.243457,0.043830,234.247310,2.302309,43.212730
419.657606,34.206477,0.136174,0.049931,112.373305,2.923669,1782.212413
203.243279,9.510177,1.150224,0.023028,157.900284,1.513879,4.080027
317.601355,2.862544,0.049753,0.015046,100.084177,2.339840,270.129119
413.920391,226.776105,1.827313,0.025420,98.328133,1.798243,1886.060574
244.157694,11.852698,0.382713,0.003544,177.672840,2.201704,20.971288
406.984404,488.631804,7.034590,0.027454,174.939726,2.886532,218.862014
510.874364,95.246223,0.386248,0.042210,147.831345,1.928108,3153.769460
480.456453,8.092155,0.048919,0.014875,123.342654,1.935964,2618.669482
200.362334,4.493862,0.137944,0.008559,88.806831,2.572855,25.935557
390.362531,2.507192,0.090384,0.048529,198.891350,1.566855,103.525409
379.417020,20.661676,0.058717,0.007319,104.007366,2.439367,2820.759778
352.077999,2.332560,0.011456,0.033157,131.508138,2.806908,660.006748
494.257064,256.572808,0.615101,0.040659,241.834777,2.230524,1719.227364
344.056846,140.330591,5.683024,0.034495,229.119600,2.197553,34.575946
526.072093,146.320436,6.513488,0.044013,120.388719,2.968284,294.718222
445.673490,50.763376,3.669511,0.044963,182.275609,2.706480,55.072472
345.329790,19.823251,0.873395,0.002170,132.726036,2.252026,93.452029
385.708948,9.217561,0.354807,0.021385,242.083548,2.242976,49.979338
494.406947,1.320215,0.018432,0.046451,138.034304,2.335267,759.976807
443.599644,1.309311,0.016889,0.008015,168.015633,1.932318,556.094929
479.286181,79.013375,0.387532,0.009451,154.498275,2.435658,1726.729685
358.195630,2.300996,0.016759,0.030520,239.039566,1.983508,230.083108
384.273989,9.976456,0.017172,0.004723,247.997628,2.836236,882.675387
573.365328,45.848829,0.799336,0.042235,145.309001,2.044699,1025.666711
509.790968,3.320145,0.110638,0.029658,103.611939,1.550684,935.798359
387.624136,2.936425,0.257482,0.005368,96.213173,2.001205,138.740147
581.779078,87.402461,0.862647,0.047313,202.005073,1.673513,1259.440314
530.691059,259.719759,3.150193,0.025238,195.476405,1.660380,882.181172
228.908684,34.973812,0.728615,0.026701,138.248956,2.536052,31.190656
556.398150,26.615851,1.589027,0.041236,142.388149,2.244264,258.582981
419.044794,6.949670,0.034831,0.006697,239.882000,1.716773,706.387835
362.627123,27.630512,1.648072,0.039550,161.838325,2.033433,55.977952
358.755191,1.927964,0.053176,0.018775,159.596181,1.894386,137.621394
359.400812,8.298466,0.914315,0.038625,100.770081,1.528759,91.979903
509.574452,305.720512,1.256433,0.024675,106.966273,2.720744,4143.663396
298.508294,478.436453,1.157966,0.005219,246.883883,2.855112,258.247343
575.499955,2.521312,0.147561,0.009523,149.588105,2.583467,257.198552
496.641208,4.380890,0.013892,0.016515,177.164030,2.079665,2679.165220
354.188174,8.450670,0.072201,0.034768,89.030421,1.737361,1256.216666
279.566725,4.462400,0.282344,0.000926,148.799909,2.904529,19.195681
400.418951,305.860798,2.224270,0.006608,137.749757,1.982494,983.456984
412.300241,1.257057,0.055961,0.010031,121.719460,2.384752,181.968827
289.954712,20.608345,0.841448,0.028134,240.090536,2.279173,16.775245
526.903708,1.125319,0.082477,0.012750,117.259041,2.340362,264.305859
497.841472,38.983373,0.232250,0.010965,197.121850,1.571277,1597.407111
479.229735,35.306725,0.350811,0.007996,141.666909,2.081928,1170.558952
402.957638,97.720383,2.881406,0.025416,74.315581,1.993380,703.545856
421.576694,156.384487,3.211531,0.014276,123.647654,2.175874,446.332859
586.885283,25.964017,0.452954,0.019668,222.379140,2.157983,520.802623
292.376666,12.244460,0.044158,0.026599,215.626219,2.615254,208.212333
486.254220,3.072768,0.225274,0.017305,101.069640,2.700082,228.500649
340.973093,1.527473,0.047785,0.009402,224.739799,2.332365,45.999673
392.285623,31.226577,1.430147,0.010754,118.934931,2.248277,165.148240
508.035613,149.130425,7.916516,0.035704,202.468371,2.193493,120.622872
528.412779,27.255147,1.755842,0.009308,92.619006,1.806725,607.471769
387.861703,2.225256,0.011352,0.037313,178.830288,2.674401,527.288318
324.711059,387.913350,1.127391,0.000467,75.935850,2.456733,2872.705172
306.147893,91.619505,6.285464,0.039623,125.222971,2.531944,34.070034
338.071935,1.270714,0.064338,0.024593,208.324203,1.659723,42.242521
297.085995,15.380338,0.027586,0.009870,173.593639,2.987510,607.423210
588.341679,334.540416,1.917231,0.044229,108.620174,2.921216,3968.672896
594.411171,3.233063,0.183709,0.038301,130.984211,1.770636,495.768441
517.534365,36.739340,0.701782,0.026876,249.128694,2.197275,251.380666
346.097681,176.034147,2.019295,0.034782,238.819656,2.089178,121.536991
235.682624,8.710819,0.356619,0.025107,73.602110,1.816737,78.584210
205.984479,306.095695,0.863052,0.025702,173.166865,1.896819,125.607828
365.894321,25.729405,1.065209,0.039244,106.001606,2.895527,125.243281
423.953266,253.768674,0.398813,0.036940,182.538076,2.684510,2217.781487
245.242303,298.419050,0.514787,0.012593,209.914387,2.742410,230.675483
384.154470,209.868768,1.085304,0.017650,184.547087,2.046615,663.585697
279.364040,188.158193,2.057824,0.039582,155.626734,2.240981,116.305685
464.506123,11.802904,0.022728,0.044771,99.262072,2.114017,9055.329664
205.979988,495.805524,1.465187,0.012248,201.345933,2.835028,63.920929
317.615884,44.850964,0.126758,0.005770,143.225672,2.565365,819.863503
436.438152,7.393009,0.527090,0.032298,245.120990,2.255660,38.254812
545.211512,1.187784,0.029163,0.003926,170.897083,2.222074,482.621858
539.613805,1.777364,0.010353,0.046664,215.082971,2.282399,1107.243776
371.129383,9.768988,0.355231,0.045540,101.425117,1.796229,255.835729
305.345448,1.490594,0.130839,0.029955,86.007314,1.814797,74.762462
488.265782,313.377492,6.433377,0.021144,171.835282,2.332210,363.778060
221.961956,1.991215,0.077229,0.044564,214.699248,2.510087,6.288960
486.819175,2.821648,0.019986,0.040593,199.403250,1.626406,1075.871580
487.104218,1.813883,0.131529,0.041546,77.487272,2.519727,371.379528
259.515314,3.191566,0.010017,0.045867,140.466351,2.337577,344.089163
267.405857,7.447750,0.659522,0.016407,233.474127,1.545635,9.177517
380.598376,3.269766,0.200358,0.006126,108.165013,2.907702,103.763989
311.133160,2.119007,0.018860,0.030247,180.536333,2.804859,134.293771
378.007473,7.651486,0.020376,0.041761,230.822630,2.999258,513.529322
290.979302,51.411354,1.074936,0.015176,89.549332,1.504682,309.882394
549.802118,13.262106,0.963861,0.046929,79.701692,2.623826,488.440555
315.740964,14.539397,0.209144,0.016544,118.563290,1.880252,291.695796
404.971421,2.687045,0.111795,0.019357,115.235384,2.509070,186.572036
496.722590,67.759463,0.515310,0.033345,112.125072,2.635057,1904.050100
393.706479,4.072816,0.021325,0.024590,171.782146,2.324968,697.132552
499.850301,5.465199,0.015181,0.003331,245.694344,1.703829,2205.364305
377.301377,293.126098,0.799389,0.024267,219.431904,1.779367,975.280228
341.562267,171.223161,0.472819,0.015600,233.768255,2.404988,464.024659
329.919566,5.337981,0.094493,0.001671,216.847753,1.940085,95.206039
388.444142,199.346508,0.436452,0.006231,224.378078,2.728107,891.600660
286.856162,29.821864,0.269074,0.016646,101.707704,2.060461,393.482516
546.280397,364.787838,2.414951,0.032193,207.330798,1.548164,1670.316908
571.124025,51.302791,4.995060,0.025160,72.534339,1.998985,684.043922
304.084547,14.725532,1.615275,0.001426,233.674746,1.765565,11.023026
260.859155,2.064070,0.010376,0.044640,187.702206,2.868344,106.480811
593.948626,260.283558,4.796737,0.044755,188.664017,2.816749,487.034641
505.637200,405.146647,1.725177,0.011607,70.169748,2.429027,9730.766932
384.082647,20.331803,0.220228,0.020492,164.488135,2.855651,276.528769
510.076308,7.456785,0.561805,0.015836,116.468470,2.290153,237.703688
291.984566,52.926491,0.324139,0.032691,192.617666,1.722201,222.372865
557.621842,423.536704,8.888629,0.040369,184.406827,2.904514,360.315822
309.654467,241.510731,0.582506,0.022108,80.231303,1.803985,3351.006992
422.780837,191.817537,1.407737,0.024851,75.771433,2.483694,2576.383602
366.699624,3.236928,0.130612,0.011350,109.829786,2.635943,146.399739
538.804814,12.169765,0.052920,0.019141,176.041372,2.741868,1923.805381
267.256434,71.272453,1.285568,0.030878,246.654830,2.958144,20.269508
289.041455,1.120138,0.061467,0.025595,127.531263,1.891800,46.812757
237.684145,37.411198,0.087222,0.001026,114.887642,2.631423,480.108270
528.450442,116.935437,0.725105,0.042339,178.133159,2.239553,1412.739761
449.578230,15.465028,0.885677,0.001973,72.604715,2.190482,532.907902
426.865235,67.613726,0.155875,0.001593,154.474539,2.330144,2700.385162
449.968988,57.174967,0.149326,0.039196,163.470415,2.669728,1977.239504
555.477286,37.273304,0.178306,0.014011,79.561712,1.860341,12032.175246
291.646646,56.801893,0.705233,0.045070,220.104988,1.847685,76.778558
389.730228,5.797099,0.108065,0.045774,92.610287,2.087500,597.086153
399.260288,4.342878,0.053365,0.025944,95.185416,2.186448,954.095089
273.732540,141.179654,1.523281,0.038133,146.939546,1.597251,170.582606
471.726666,41.146536,0.305058,0.019395,137.672784,2.205751,1428.472274
539.652899,13.264870,0.080108,0.008528,94.522057,2.812053,4298.256963
207.428288,455.062599,1.940709,0.011345,237.270517,2.832964,34.274561
280.584598,2.816771,0.092127,0.026063,100.977973,1.851292,109.135254
